transaction_id,account_id,amount,transaction_date,merchant_id
2339,182,442.18,2022-06-06,18
2340,402,-32.77,2023-05-22,16
2341,257,526.71,2023-10-24,10
2342,271,87.06,2022-12-29,10
2343,110,267.43,2023-04-15,13
2344,207,68.62,2022-04-10,18
2345,407,741.26,2023-08-03,16
2346,555,404.09,2022-09-04,14
2347,496,-295.79,2022-07-08,11
2348,506,-320.2,2022-08-12,11
2349,611,-258.24,2022-10-03,19
2350,373,404.34,2022-11-17,12
2351,170,-352.34,2023-10-16,16
2352,373,777.48,2022-10-07,13
2353,278,549.97,2022-05-14,14
2354,370,936.37,2022-12-16,17
2355,107,369.23,2023-06-26,18
2356,292,716.07,2022-12-15,10
2357,332,891.86,2022-08-31,18
2358,565,596.74,2023-12-15,20
2359,346,178.8,2022-11-13,10
2360,615,-43.8,2022-03-30,10
2361,193,-291.95,2023-02-14,17
2362,157,166.67,2022-08-23,17
2363,416,952.42,2023-05-24,17
2364,394,453.82,2022-01-18,13
2365,360,-43.87,2023-06-01,18
2366,441,730.2,2023-10-23,17
2367,465,-324.36,2022-07-14,20
2368,589,-279.81,2022-10-01,20
2369,645,800.97,2023-07-24,12
2370,663,-8.41,2023-03-31,18
2371,602,59.01,2023-12-25,16
2372,419,953.63,2023-12-27,12
2373,189,133.39,2023-05-16,16
2374,431,691.63,2023-11-22,15
2375,197,850.97,2023-01-24,17
2376,159,631.75,2023-02-25,18
2377,126,281.95,2023-11-11,14
2378,197,-464.08,2023-06-30,11
2379,290,282.58,2023-09-25,15
2380,575,-51.9,2022-08-04,12
2381,283,166.95,2023-08-15,10
2382,689,959.58,2023-11-28,10
2383,419,-234.86,2022-07-04,18
2384,301,547.74,2022-03-22,15
2385,675,212.94,2023-08-31,20
2386,471,120.73,2023-10-10,14
2387,103,-170.25,2023-04-03,15
2388,474,-97.96,2022-09-01,19
2389,596,218.55,2023-11-25,13
2390,242,335.26,2022-01-09,19
2391,326,442.87,2022-07-03,20
2392,528,233.85,2022-07-25,11
2393,677,385.95,2023-01-22,17
2394,424,-485.53,2023-12-15,11
2395,469,311.57,2022-06-18,11
2396,693,-67.87,2023-01-29,16
2397,349,-281.5,2022-06-07,10
2398,656,-377.08,2023-09-10,16
2399,449,921.78,2022-02-09,13
2400,572,-348.61,2023-07-24,16
2401,603,289.18,2023-02-04,14
2402,542,531.4,2022-04-27,13
2403,637,348.36,2023-09-27,11
2404,495,-45.61,2023-01-13,16
2405,529,953.42,2023-12-20,14
2406,354,732.76,2023-03-09,13
2407,429,-454.62,2022-03-12,17
2408,118,-61.23,2023-07-17,17
2409,253,137.24,2023-12-26,10
2410,358,397.77,2023-03-18,18
2411,144,380.49,2022-02-10,14
2412,354,307.69,2023-03-19,18
2413,407,428.89,2023-09-10,10
2414,511,-218.98,2022-07-10,11
2415,389,990.06,2023-06-05,16
2416,447,-287.46,2023-07-11,17
2417,367,782.87,2023-12-18,13
2418,190,-154.85,2023-05-10,16
2419,148,372.2,2023-08-06,14
2420,645,-499.06,2022-01-06,10
2421,233,-180.17,2022-06-15,13
2422,189,51.19,2023-06-15,14
2423,453,205.97,2023-12-04,17
2424,261,478.37,2022-05-08,13
2425,592,868.04,2023-08-03,18
2426,409,-225.18,2022-05-17,18
2427,162,-414.29,2023-10-05,16
2428,392,620.61,2023-07-26,20
2429,254,513.43,2023-09-04,11
2430,488,305.73,2022-06-11,17
2431,626,-122.02,2022-08-21,19
2432,495,367.66,2022-11-19,17
2433,591,382.6,2023-06-12,12
2434,120,158.72,2023-07-09,16
2435,668,-438.16,2023-08-06,18
2436,259,680.85,2023-11-15,19
2437,252,953.06,2022-11-23,18
2438,581,885.75,2023-11-16,13
2439,619,-391.29,2023-01-06,18
2440,654,537.22,2023-11-15,16
2441,306,928.23,2022-05-29,17
2442,633,-394.75,2022-12-02,11
2443,274,368.1,2022-06-07,16
2444,639,-471.34,2023-08-01,18
2445,102,887.67,2022-01-01,13
2446,296,420.54,2023-10-09,19
2447,630,623.06,2023-01-30,18
2448,134,-46.14,2022-09-19,17
2449,507,866.13,2023-06-07,12
2450,263,606.07,2023-02-13,20
2451,587,903.74,2022-03-11,19
2452,545,624.28,2022-11-03,20
2453,270,909.6,2022-10-09,18
2454,390,625.36,2022-02-11,18
2455,676,119.0,2022-10-21,11
2456,389,601.3,2023-08-04,19
2457,311,318.46,2023-04-18,19
2458,698,439.52,2022-07-26,12
2459,117,-409.58,2023-05-31,13
2460,208,-195.78,2023-08-04,17
2461,323,241.41,2023-12-04,14
2462,357,777.24,2023-04-30,17
2463,489,997.78,2023-01-29,17
2464,454,613.19,2022-01-03,20
2465,623,-184.51,2023-05-23,13
2466,589,351.12,2023-08-17,11
2467,390,90.52,2023-10-25,17
2468,636,473.12,2023-01-23,19
2469,359,156.53,2022-07-08,18
2470,642,683.86,2022-12-21,18
2471,406,-235.5,2022-05-09,10
2472,268,261.66,2022-06-25,20
2473,632,789.81,2022-09-22,17
2474,160,618.95,2023-01-31,10
2475,135,-44.65,2022-12-12,11
2476,682,-157.92,2023-01-30,18
2477,247,-305.01,2023-04-03,16
2478,573,-149.68,2023-01-17,14
2479,624,559.33,2022-10-18,19
2480,649,371.39,2022-07-26,14
2481,481,855.76,2022-02-28,15
2482,190,404.24,2022-09-21,20
2483,248,113.69,2023-09-23,13
2484,345,626.82,2022-01-16,13
2485,514,127.53,2023-09-01,12
2486,210,-310.92,2022-01-27,17
2487,309,823.44,2022-12-14,17
2488,451,884.32,2023-07-24,10
2489,321,516.25,2023-05-19,14
2490,428,280.23,2022-05-25,13
2491,178,522.3,2022-04-14,13
2492,444,771.5,2023-10-22,14
2493,307,803.24,2022-04-10,19
2494,252,89.92,2023-04-17,16
2495,483,865.02,2022-08-06,13
2496,485,943.61,2022-02-25,10
2497,379,-351.46,2022-08-11,20
2498,474,497.74,2023-01-15,18
2499,243,-454.03,2023-08-18,12
2500,541,-51.38,2023-11-05,20
2501,336,-308.52,2023-02-02,12
2502,598,-94.98,2023-12-22,10
2503,512,-322.15,2023-05-06,19
2504,495,625.51,2022-02-03,16
2505,682,239.68,2023-01-22,20
2506,521,438.51,2022-01-26,11
2507,513,-293.06,2023-09-20,17
2508,448,184.0,2022-11-10,11
2509,521,439.07,2022-01-22,18
2510,260,983.77,2023-03-20,14
2511,369,195.2,2023-11-29,13
2512,453,591.94,2023-01-27,20
2513,394,-439.15,2022-02-28,15
2514,667,166.45,2022-02-20,14
2515,226,-388.29,2023-05-08,13
2516,295,316.13,2023-01-30,19
2517,354,991.09,2022-06-06,13
2518,456,203.33,2022-07-02,11
2519,562,616.34,2023-02-07,17
2520,319,520.43,2023-09-07,15
2521,627,791.29,2023-05-22,11
2522,403,-210.41,2023-04-16,12
2523,431,-206.89,2023-06-18,17
2524,396,374.01,2023-08-01,16
2525,505,983.95,2023-10-07,20
2526,488,538.75,2023-03-29,13
2527,688,133.62,2022-08-12,13
2528,654,-417.72,2022-05-04,20
2529,218,-78.21,2023-08-01,18
2530,598,700.94,2022-12-04,11
2531,438,784.55,2023-04-19,19
2532,295,387.44,2022-04-27,13
2533,505,-278.51,2022-11-06,11
2534,470,174.9,2023-12-05,16
2535,598,226.6,2022-09-03,18
2536,425,224.18,2023-01-18,18
2537,367,-147.76,2022-03-16,11
2538,642,-424.82,2023-11-08,18
2539,458,-166.67,2022-06-18,11
2540,578,-117.5,2023-08-13,19
2541,237,998.99,2022-06-08,19
2542,354,649.71,2022-10-12,11
2543,551,-35.55,2023-03-15,11
2544,370,261.07,2022-11-20,14
2545,404,55.08,2023-01-04,10
2546,140,989.85,2022-06-26,17
2547,477,-226.22,2022-06-15,16
2548,102,114.91,2023-02-28,14
2549,439,375.61,2022-09-08,12
2550,166,-207.82,2023-07-03,17
2551,347,246.72,2022-10-19,18
2552,208,-425.05,2023-08-22,11
2553,278,-276.38,2022-01-17,14
2554,263,741.63,2022-04-29,13
2555,184,340.16,2022-02-13,13
2556,385,866.52,2023-08-10,19
2557,464,-83.83,2023-06-21,16
2558,397,768.46,2023-07-29,11
2559,237,650.7,2023-10-10,18
2560,629,680.53,2023-10-14,17
2561,387,668.49,2022-03-25,17
2562,323,88.81,2022-07-07,12
2563,237,-244.9,2023-02-21,16
2564,128,-414.58,2022-04-10,19
2565,675,-219.68,2023-09-05,20
2566,602,664.45,2022-05-12,14
2567,101,-71.64,2022-06-04,16
2568,649,-413.8,2023-09-22,14
2569,699,-231.68,2022-04-30,19
2570,240,-230.89,2023-10-20,19
2571,424,-442.31,2023-07-06,19
2572,234,-51.13,2023-07-26,16
2573,577,675.55,2023-10-22,11
2574,575,979.76,2023-06-18,17
2575,700,-320.97,2022-01-09,11
2576,473,551.29,2023-08-02,10
2577,369,403.27,2022-08-17,19
2578,221,767.35,2022-11-01,19
2579,331,323.28,2023-01-11,10
2580,635,365.51,2023-07-31,10
2581,135,-314.7,2023-11-21,17
2582,548,406.8,2023-07-18,14
2583,259,247.82,2022-11-17,20
2584,274,294.01,2023-03-10,13
2585,687,-40.22,2022-04-22,12
2586,482,8.32,2023-07-12,20
2587,116,-81.31,2023-03-14,13
2588,247,753.69,2022-02-20,11
2589,267,596.16,2023-07-20,11
2590,423,251.24,2022-04-01,15
2591,418,343.17,2022-01-23,16
2592,643,-416.11,2023-11-08,20
2593,358,196.39,2022-06-01,14
2594,209,10.78,2022-02-08,20
2595,357,501.78,2023-08-11,11
2596,115,37.19,2022-06-22,17
2597,384,435.52,2022-07-11,10
2598,583,289.04,2023-05-16,17
2599,597,-283.65,2022-05-09,17
2600,575,212.01,2022-12-31,18
2601,246,884.0,2022-03-22,19
2602,136,-332.47,2023-09-15,20
2603,686,159.12,2022-09-24,12
2604,421,485.53,2023-07-24,18
2605,167,470.17,2022-11-03,14
2606,150,471.84,2023-06-15,13
2607,400,452.16,2023-04-05,13
2608,680,992.48,2022-06-13,11
2609,663,681.93,2023-11-13,15
2610,356,-377.91,2022-10-10,12
2611,110,-137.88,2022-01-29,11
2612,684,697.64,2023-09-26,14
2613,110,-271.31,2022-10-01,11
2614,118,24.76,2022-07-09,15
2615,213,595.75,2022-11-08,20
2616,580,162.42,2022-05-16,11
2617,598,-263.65,2023-12-12,19
2618,393,-189.58,2022-06-27,14
2619,145,176.18,2022-10-20,10
2620,396,136.53,2022-03-05,18
2621,206,80.88,2022-02-24,20
2622,650,855.48,2022-07-08,17
2623,529,279.44,2022-11-09,12
2624,310,711.2,2022-10-28,20
2625,255,-276.97,2023-09-08,16
2626,424,-16.16,2023-11-09,18
2627,595,497.86,2022-08-13,16
2628,174,722.22,2022-04-19,15
2629,340,-300.69,2022-05-24,13
2630,278,284.99,2023-07-19,15
2631,366,471.06,2023-02-24,20
2632,115,-464.37,2022-12-19,11
2633,397,-441.14,2022-04-12,20
2634,665,76.34,2023-09-24,11
2635,636,-127.81,2023-08-16,20
2636,542,-180.22,2023-05-23,15
2637,296,622.32,2023-05-17,14
2638,106,-441.11,2022-04-09,13
2639,452,629.23,2023-06-23,19
2640,545,643.15,2022-08-29,11
2641,484,206.67,2023-01-02,19
2642,392,136.15,2023-09-29,16
2643,344,177.08,2022-03-27,14
2644,167,941.87,2022-05-05,12
2645,181,-316.42,2022-08-09,18
2646,479,170.06,2022-11-08,13
2647,142,-98.07,2022-03-31,11
2648,649,308.29,2023-03-26,13
2649,576,88.98,2023-12-18,10
2650,122,561.13,2022-08-07,19
2651,553,-489.92,2023-07-31,15
2652,373,302.57,2022-08-02,17
2653,498,-170.59,2022-11-24,10
2654,132,989.63,2022-12-24,13
2655,192,523.97,2023-08-01,18
2656,341,-234.2,2023-09-19,13
2657,174,378.74,2023-07-07,14
2658,371,907.27,2022-11-03,12
2659,124,381.89,2023-09-27,13
2660,269,739.03,2023-03-07,17
2661,436,-476.87,2022-01-07,19
2662,276,-395.23,2023-03-28,15
2663,641,723.3,2022-01-12,15
2664,591,159.89,2022-06-22,18
2665,546,-377.44,2023-06-04,12
2666,129,129.28,2022-04-03,20
2667,264,855.04,2023-05-07,19
2668,207,-287.4,2022-07-11,19
2669,303,779.71,2022-11-06,19
2670,377,1.41,2022-02-21,16
2671,588,183.97,2022-11-14,13
2672,456,94.47,2022-05-14,13
2673,417,628.43,2023-06-13,18
2674,453,885.35,2022-11-24,10
2675,539,751.3,2023-12-16,14
2676,404,961.48,2022-02-03,17
2677,369,36.94,2022-03-30,10
2678,199,-165.11,2023-07-31,16
2679,444,920.48,2023-02-05,17
2680,655,574.45,2023-12-23,10
2681,478,639.41,2022-03-27,14
2682,418,-299.4,2023-10-22,16
2683,198,-266.95,2022-06-09,19
2684,173,-253.32,2023-03-27,18
2685,141,964.15,2022-03-03,14
2686,436,507.97,2023-03-16,19
2687,210,467.71,2022-03-10,16
2688,236,687.9,2022-03-20,11
2689,138,537.79,2022-02-18,19
2690,289,412.42,2023-08-26,16
2691,443,-221.13,2023-02-12,19
2692,471,-172.94,2023-02-03,14
2693,492,661.79,2022-09-18,16
2694,630,-265.33,2022-05-27,15
2695,232,-427.89,2022-07-28,10
2696,518,-311.13,2022-10-15,15
2697,455,122.54,2022-05-06,13
2698,490,241.2,2022-01-13,18
2699,543,-200.95,2022-01-26,13
2700,545,616.49,2023-09-20,14
2701,542,509.48,2022-09-05,17
2702,131,-499.78,2023-04-14,20
2703,195,-444.39,2023-04-03,19
2704,682,-169.32,2022-01-03,15
2705,607,86.93,2022-04-10,15
2706,570,-220.55,2023-05-25,14
2707,629,315.05,2023-10-02,10
2708,129,583.19,2023-01-04,12
2709,673,374.39,2022-07-05,19
2710,156,-257.67,2022-05-22,15
2711,312,244.36,2022-06-26,11
2712,434,897.43,2023-12-30,12
2713,561,-280.77,2022-03-16,19
2714,661,478.49,2023-08-09,13
2715,617,364.81,2023-07-13,12
2716,252,848.94,2022-12-16,10
2717,511,-270.21,2023-02-20,16
2718,357,488.16,2022-07-17,19
2719,543,274.52,2022-07-05,19
2720,123,-1.38,2023-12-11,19
2721,516,9.76,2022-02-08,10
2722,520,822.89,2023-03-29,20
2723,674,410.32,2023-07-20,15
2724,533,-168.76,2023-07-29,17
2725,178,280.71,2022-07-20,15
2726,451,11.76,2023-10-04,17
2727,343,777.64,2023-06-19,15
2728,652,630.69,2022-11-05,19
2729,264,-87.07,2023-12-29,19
2730,296,-176.61,2023-02-21,16
2731,485,-89.78,2023-06-14,11
2732,679,-0.55,2023-10-16,18
2733,366,-279.35,2022-12-03,13
2734,173,-352.93,2023-08-24,10
2735,198,210.63,2022-03-20,20
2736,585,-211.87,2022-03-14,11
2737,644,763.33,2023-09-09,13
2738,330,-194.32,2023-07-08,11
2739,279,-486.24,2023-01-12,12
2740,111,-492.86,2022-10-15,16
2741,421,640.89,2023-07-25,16
2742,424,857.97,2023-05-29,13
2743,276,304.11,2022-09-27,11
2744,111,-116.87,2023-12-16,16
2745,149,-230.7,2023-01-11,15
2746,525,456.16,2022-07-02,19
2747,323,415.31,2023-10-21,12
2748,125,628.49,2022-06-25,20
2749,299,435.86,2023-10-16,11
2750,589,-50.48,2023-11-29,12
2751,538,604.79,2022-01-25,17
2752,221,-415.71,2022-01-16,13
2753,287,806.77,2022-03-19,18
2754,352,331.34,2022-04-01,19
2755,455,-405.46,2023-05-27,11
2756,173,-455.81,2022-06-29,12
2757,495,-148.25,2022-12-23,20
2758,213,985.63,2022-05-06,19
2759,351,-341.54,2023-05-28,16
2760,376,310.48,2022-07-11,20
2761,275,911.16,2022-03-22,17
2762,356,-318.87,2024-01-01,13
2763,409,233.08,2022-09-05,19
2764,215,206.59,2023-06-26,20
2765,574,-421.34,2023-05-17,19
2766,495,-94.63,2022-08-31,17
2767,236,-385.56,2022-10-04,20
2768,191,623.66,2022-06-13,11
2769,329,105.64,2023-10-11,10
2770,680,514.5,2022-07-28,11
2771,174,316.97,2022-03-05,20
2772,149,-338.13,2023-10-08,10
2773,569,868.61,2023-07-11,14
2774,131,-232.82,2023-02-25,12
2775,648,525.06,2022-02-14,12
2776,410,-428.66,2023-11-19,17
2777,376,306.6,2023-11-15,19
2778,580,212.48,2023-02-13,14
2779,549,686.13,2023-04-24,20
2780,225,648.6,2022-05-08,20
2781,135,18.07,2022-11-03,13
2782,183,697.17,2023-06-20,14
2783,694,-88.42,2023-10-26,19
2784,617,-310.01,2022-03-25,17
2785,614,555.35,2023-05-11,17
2786,541,-472.55,2022-09-07,14
2787,519,-49.74,2023-07-26,17
2788,625,-235.13,2022-10-17,13
2789,393,378.8,2023-09-13,16
2790,619,-485.11,2023-04-28,11
2791,650,988.35,2022-11-17,18
2792,141,893.27,2022-05-14,11
2793,495,84.61,2023-03-18,13
2794,552,-344.32,2023-01-07,20
2795,557,12.57,2022-10-20,13
2796,492,-357.09,2022-12-10,19
2797,285,-319.78,2022-04-17,19
2798,411,15.28,2022-02-08,17
2799,453,493.86,2022-04-02,20
2800,360,555.3,2022-02-19,20
2801,445,898.49,2023-05-03,15
2802,298,861.56,2023-12-04,17
2803,274,-356.39,2022-04-29,18
2804,638,-12.39,2022-07-03,19
2805,426,299.01,2022-03-22,12
2806,317,720.45,2023-07-09,16
2807,181,559.89,2023-03-31,13
2808,512,-99.64,2022-03-18,17
2809,302,-249.83,2022-03-21,16
2810,291,136.74,2022-04-06,17
2811,267,992.35,2023-09-09,17
2812,369,268.73,2023-02-12,11
2813,639,-257.14,2022-04-02,12
2814,438,221.99,2022-02-06,16
2815,364,653.82,2023-09-09,12
2816,633,873.1,2022-08-30,14
2817,146,846.08,2022-10-12,13
2818,505,-325.17,2023-06-01,16
2819,169,-285.74,2023-03-01,17
2820,143,-396.06,2023-06-13,17
2821,543,707.59,2023-10-06,13
2822,539,937.17,2022-11-03,13
2823,603,-492.3,2023-07-14,10
2824,459,679.93,2023-11-10,15
2825,567,403.96,2022-04-08,10
2826,387,-467.3,2022-12-28,16
2827,464,877.23,2023-12-12,14
2828,217,894.89,2023-08-22,17
2829,335,-122.4,2022-07-23,18
2830,285,-132.51,2023-04-21,14
2831,358,-164.05,2022-09-06,10
2832,357,292.85,2022-09-12,12
2833,173,776.87,2022-10-17,13
2834,460,-299.27,2023-05-13,16
2835,514,829.92,2022-10-27,20
2836,264,-468.31,2023-10-12,19
2837,190,-438.34,2022-01-16,16
2838,636,-302.9,2022-04-09,16
2839,433,893.08,2023-01-04,18
2840,644,-456.19,2022-01-03,16
2841,206,562.64,2023-06-09,12
2842,312,425.63,2023-12-23,13
2843,372,185.57,2023-02-02,14
2844,230,726.85,2023-05-01,13
2845,194,-81.26,2023-01-26,14
2846,673,717.4,2022-09-07,11
2847,589,-359.95,2023-01-09,17
2848,116,-429.77,2022-08-02,13
2849,476,-479.83,2022-10-01,15
2850,582,-382.18,2022-12-26,11
2851,521,-297.58,2022-07-12,16
2852,405,-138.21,2022-02-12,11
2853,294,-58.4,2023-06-28,12
2854,525,234.37,2023-04-11,16
2855,172,555.22,2022-06-13,11
2856,612,593.64,2022-09-29,13
2857,373,85.5,2023-12-25,11
2858,615,-253.84,2022-02-28,16
2859,239,315.34,2022-11-29,12
2860,327,-86.78,2022-01-26,15
2861,345,506.08,2022-02-03,19
2862,192,316.21,2022-05-12,20
2863,598,11.29,2023-08-28,12
2864,683,586.34,2022-01-25,12
2865,183,718.38,2023-07-18,19
2866,284,525.5,2023-10-13,13
2867,257,-267.82,2023-05-24,16
2868,389,-258.21,2022-07-28,19
2869,133,-130.32,2022-11-02,15
2870,557,413.27,2023-01-29,13
2871,360,820.83,2022-11-24,17
2872,261,-149.53,2022-07-06,16
2873,374,718.19,2022-04-02,20
2874,217,-140.59,2022-10-04,12
2875,552,954.41,2022-06-18,15
2876,191,-7.61,2023-12-30,20
2877,385,-35.0,2023-09-25,11
2878,167,-190.12,2022-05-09,13
2879,538,908.5,2023-05-15,15
2880,212,-432.87,2022-10-16,12
2881,314,704.3,2023-12-17,13
2882,675,-50.56,2023-09-05,12
2883,498,924.94,2023-01-21,12
2884,440,-93.99,2023-01-01,14
2885,184,-442.69,2022-10-19,20
2886,299,360.0,2023-01-11,10
2887,546,-309.57,2022-05-28,12
2888,377,75.18,2023-01-05,14
2889,237,642.55,2023-05-01,19
2890,219,-294.95,2022-06-25,12
2891,580,548.85,2023-09-29,19
2892,364,386.58,2023-04-09,10
2893,509,-85.77,2022-09-04,19
2894,298,868.17,2022-07-24,20
2895,174,604.26,2023-09-11,19
2896,636,258.71,2023-07-11,11
2897,415,794.02,2022-05-09,13
2898,327,80.09,2023-07-24,18
2899,554,214.05,2023-10-06,18
2900,187,-466.13,2023-04-14,20
2901,310,-280.15,2022-03-11,12
2902,562,639.76,2023-05-07,15
2903,286,94.97,2023-05-03,20
2904,503,219.5,2023-04-16,13
2905,356,-440.81,2022-02-14,10
2906,199,777.71,2022-07-14,18
2907,500,583.75,2023-10-26,11
2908,559,47.65,2022-02-25,16
2909,214,847.96,2022-08-29,11
2910,250,35.46,2023-11-14,18
2911,464,450.85,2022-03-22,10
2912,201,-152.66,2022-04-20,10
2913,283,776.72,2023-09-22,16
2914,401,460.9,2023-10-20,13
2915,260,-487.29,2023-11-04,20
2916,449,862.62,2023-09-16,18
2917,561,184.69,2022-10-05,16
2918,155,504.48,2022-04-12,12
2919,132,613.86,2023-06-27,18
2920,490,-406.35,2023-02-09,20
2921,593,127.84,2023-02-20,20
2922,306,-50.87,2023-11-18,12
2923,531,331.86,2023-02-24,14
2924,364,608.26,2022-11-02,13
2925,403,957.89,2023-04-06,12
2926,530,23.39,2022-04-03,17
2927,458,173.63,2022-07-27,17
2928,219,-205.68,2022-08-19,17
2929,436,-52.16,2023-09-28,19
2930,408,107.02,2023-12-22,15
2931,234,-270.78,2023-10-26,12
2932,700,961.18,2022-02-04,14
2933,516,-40.98,2022-08-21,18
2934,355,779.82,2022-05-17,10
2935,225,-224.23,2023-02-09,14
2936,678,938.84,2023-01-09,11
2937,277,-272.68,2022-07-12,20
2938,484,-67.02,2023-01-21,13
2939,525,521.64,2023-04-11,19
2940,335,-235.57,2022-11-06,13
2941,520,240.11,2022-11-15,16
2942,588,686.15,2022-05-11,11
2943,576,292.36,2022-06-01,16
2944,149,-326.3,2022-07-19,15
2945,612,4.72,2023-01-14,15
2946,344,-316.65,2023-06-29,10
2947,672,-405.34,2022-01-09,17
2948,657,980.63,2022-09-12,14
2949,686,563.73,2023-06-07,10
2950,141,626.57,2023-05-04,20
2951,464,659.35,2023-07-02,12
2952,134,890.24,2022-12-12,15
2953,605,550.77,2022-08-30,15
2954,163,581.29,2022-05-07,16
2955,588,41.76,2023-12-01,12
2956,362,390.85,2023-03-24,20
2957,197,506.17,2022-01-12,10
2958,492,417.68,2022-02-06,10
2959,535,622.71,2023-12-31,10
2960,178,693.35,2023-01-26,18
2961,234,-326.82,2022-08-17,18
2962,509,826.96,2023-05-31,18
2963,148,486.37,2023-02-26,14
2964,673,423.35,2023-04-09,17
2965,495,359.73,2023-08-20,14
2966,633,-470.32,2022-02-14,15
2967,424,761.21,2023-11-07,15
2968,339,688.52,2022-04-15,14
2969,274,801.81,2023-09-18,14
2970,685,-441.47,2022-06-08,19
2971,280,129.91,2023-07-10,18
2972,348,269.44,2023-08-03,15
2973,370,679.65,2022-08-01,11
2974,490,-38.01,2022-09-25,17
2975,560,926.82,2023-06-17,12
2976,556,215.35,2023-12-10,14
2977,245,753.64,2023-11-21,10
2978,315,638.06,2022-04-03,14
2979,156,-248.02,2022-08-12,13
2980,478,-238.49,2023-01-02,14
2981,256,704.64,2022-06-18,17
2982,565,-327.06,2022-06-23,18
2983,420,433.64,2023-01-09,16
2984,120,-147.81,2023-01-11,18
2985,508,521.35,2023-09-25,20
2986,232,258.17,2023-05-03,16
2987,570,362.29,2022-04-14,13
2988,312,861.05,2023-05-18,12
2989,670,569.08,2023-03-06,13
2990,643,452.02,2022-08-20,10
2991,598,138.72,2023-04-16,12
2992,511,-232.43,2022-10-25,11
2993,628,894.02,2023-06-06,14
2994,150,-8.37,2022-08-19,10
2995,685,169.56,2022-10-10,20
2996,256,924.68,2023-03-31,16
2997,565,-83.34,2022-06-29,17
2998,202,-210.79,2022-06-12,17
2999,645,797.41,2022-10-15,11
3000,362,779.62,2022-04-13,14
3001,506,-201.63,2023-09-06,17
3002,441,569.0,2022-12-20,16
3003,468,-239.46,2023-09-20,13
3004,152,204.64,2023-07-04,17
3005,184,-248.26,2022-01-11,10
3006,518,-370.37,2022-11-02,17
3007,218,-209.02,2022-02-01,17
3008,640,831.74,2022-02-02,17
3009,369,-443.2,2023-01-13,15
3010,277,659.83,2022-08-08,17
3011,491,813.28,2022-12-31,20
3012,376,-165.52,2023-10-29,12
3013,699,336.06,2023-07-15,20
3014,336,-156.81,2023-02-18,11
3015,234,516.98,2022-10-29,11
3016,432,-256.22,2022-11-10,13
3017,394,421.67,2022-08-07,12
3018,397,-260.68,2022-01-11,10
3019,682,469.09,2023-03-25,12
3020,137,-140.42,2022-02-17,13
3021,295,103.82,2023-08-30,12
3022,648,-297.34,2022-06-13,18
3023,664,404.85,2023-06-25,11
3024,637,-9.99,2022-10-12,20
3025,378,-490.21,2022-01-28,11
3026,300,-362.88,2023-08-21,17
3027,168,535.65,2023-02-05,18
3028,582,745.21,2023-08-26,17
3029,368,194.58,2023-11-06,10
3030,303,285.29,2022-12-19,13
3031,411,155.01,2022-02-09,16
3032,512,-87.86,2022-11-07,13
3033,451,896.36,2023-05-23,12
3034,249,484.95,2022-06-28,20
3035,118,663.57,2023-02-17,19
3036,463,236.47,2022-12-29,10
3037,465,514.32,2022-09-05,15
3038,310,513.11,2023-10-10,15
3039,101,-173.83,2023-07-14,12
3040,645,322.86,2023-09-01,16
3041,397,152.8,2023-01-20,19
3042,299,860.71,2023-02-11,11
3043,571,-162.94,2023-04-07,18
3044,216,846.86,2022-12-08,16
3045,159,55.84,2023-09-05,11
3046,522,-82.54,2022-10-16,16
3047,613,713.33,2023-06-27,11
3048,254,580.83,2022-10-31,15
3049,212,-307.38,2023-06-30,12
3050,481,803.49,2022-05-21,18
3051,274,-112.53,2023-09-22,10
3052,651,656.58,2023-01-21,18
3053,121,31.95,2022-06-29,11
3054,108,613.48,2022-06-25,12
3055,179,-197.88,2023-12-29,17
3056,639,627.91,2022-12-27,17
3057,154,-344.91,2023-01-14,10
3058,166,620.12,2023-03-02,18
3059,460,879.49,2023-10-16,11
3060,390,-175.3,2022-09-26,18
3061,635,322.17,2023-11-05,11
3062,385,210.48,2022-09-02,12
3063,528,-172.95,2023-07-22,13
3064,459,-408.39,2022-07-23,15
3065,185,-196.51,2022-07-19,13
3066,453,96.2,2023-06-14,16
3067,583,182.59,2023-05-16,11
3068,108,260.98,2022-03-21,10
3069,667,999.25,2023-09-17,19
3070,477,-212.67,2023-02-10,17
3071,542,967.91,2022-08-17,12
3072,219,557.07,2023-09-30,18
3073,581,130.88,2023-02-15,15
3074,222,819.37,2022-09-06,12
3075,254,953.09,2022-09-28,20
3076,302,520.85,2022-08-13,15
3077,280,-489.61,2022-07-24,12
3078,645,10.89,2022-06-12,14
3079,150,-98.94,2022-01-31,16
3080,398,466.63,2022-06-26,15
3081,450,71.49,2023-07-17,10
3082,676,-179.05,2023-12-09,14
3083,169,-238.79,2022-11-19,13
3084,565,-426.55,2023-09-18,10
3085,267,-312.27,2023-10-25,12
3086,257,374.94,2022-10-15,11
3087,605,237.76,2022-06-17,13
3088,293,-36.77,2022-06-14,14
3089,317,325.63,2023-10-24,20
3090,529,823.35,2022-09-06,13
3091,361,517.35,2023-12-02,14
3092,393,980.6,2022-02-26,10
3093,330,-338.93,2023-05-27,13
3094,532,482.25,2022-08-05,19
3095,196,152.55,2023-05-21,14
3096,116,914.3,2022-01-31,10
3097,105,-19.54,2023-10-10,11
3098,332,969.2,2022-07-04,14
3099,564,120.55,2022-10-22,11
